energy	'P3HT=0'	'5'	'10'	'15'	'20'	'30'	'40'	'50'	'60'	'70'	'80'	'85'	'90'	'95'	'100'
1.486810551558753	0.01931	0.02009	0.01815	0.01917	0.01853	0.02038	0.02672	0.03647	0.03655	0.03039	0.03654	0.04376	0.03498	0.04321	0.05226
1.48502994011976	0.02133	0.0284	0.02942	0.03593	0.02792	0.02503	0.04125	0.03811	0.04507	0.04358	0.04105	0.05538	0.04408	0.05248	0.04233
1.483253588516746	0.02077	0.01882	0.02535	0.0252	0.0285	0.02838	0.04216	0.03194	0.04461	0.03872	0.04146	0.04679	0.04176	0.04352	0.05461
1.481481481481481	0.02302	0.02069	0.03062	0.02377	0.02722	0.02951	0.03646	0.03875	0.04338	0.03791	0.0429	0.04348	0.03644	0.04358	0.04193
1.479713603818616	0.01709	0.02413	0.02619	0.03011	0.02731	0.03011	0.03486	0.04236	0.04349	0.04421	0.048	0.04509	0.05121	0.05149	0.0407
1.477949940405244	0.026	0.02223	0.03769	0.03129	0.02577	0.02963	0.04526	0.04253	0.04421	0.04571	0.05117	0.04631	0.04967	0.04836	0.04057
1.476190476190476	0.01903	0.02145	0.02471	0.02851	0.02579	0.03062	0.03223	0.03643	0.03837	0.04538	0.04628	0.04902	0.04542	0.04994	0.04797
1.474435196195006	0.02114	0.0207	0.02633	0.02623	0.025	0.02689	0.03898	0.0385	0.0395	0.0349	0.04074	0.0376	0.03529	0.04213	0.04168
1.472684085510689	0.02536	0.02697	0.02084	0.02738	0.0158	0.02736	0.03837	0.03754	0.04713	0.04731	0.04547	0.05103	0.05071	0.0479	0.048
1.470937129300119	0.01734	0.01889	0.02167	0.02523	0.02404	0.02907	0.03907	0.0419	0.04417	0.04401	0.03844	0.04004	0.04947	0.04324	0.04316
1.469194312796209	0.02851	0.02276	0.02754	0.02422	0.02973	0.03308	0.038	0.04364	0.04407	0.03721	0.04714	0.04346	0.04604	0.04412	0.06137
1.467455621301775	0.03378	0.02627	0.02294	0.02345	0.02317	0.03571	0.03652	0.03435	0.04469	0.03896	0.04581	0.04081	0.04482	0.04505	0.04001
1.465721040189125	0.02968	0.02231	0.0316	0.0182	0.02533	0.02621	0.02949	0.04636	0.04295	0.04049	0.03759	0.04999	0.04466	0.04255	0.04457
1.463990554899646	0.02496	0.01942	0.02034	0.01845	0.01798	0.02319	0.03211	0.03818	0.0339	0.03608	0.04352	0.04019	0.04305	0.04171	0.04331
1.462264150943396	0.01928	0.02969	0.02875	0.02206	0.03109	0.03145	0.04786	0.04772	0.044	0.04165	0.04759	0.05079	0.04406	0.0446	0.03958
1.460541813898704	0.02541	0.01891	0.02633	0.02001	0.0136	0.02312	0.02693	0.03474	0.0274	0.03484	0.02878	0.04596	0.04413	0.0372	0.04659
1.458823529411765	0.01324	0.0109	0.01736	0.01515	0.02182	0.02399	0.02819	0.02747	0.03638	0.03662	0.0401	0.03014	0.03724	0.04268	0.04492
